dd_version,champion_key,champion_id,champion_name,voiceover_set,skin,section,quote,fandom_page,runeterra_region,region_notes
16.3.1,147,Seraphine,Seraphine,Classic,,Trivia,[https://www.youtube.com/watch?v=sVZpHFXcFJw GIANTS],Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Trivia,"Someday, I wanna fly in the water... like a little manta.",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Trivia,[https://www.youtube.com/watch?v=4fvUnPl5_BA Manta],Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Trivia,Peekaboo!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Trivia,[https://www.youtube.com/watch?v=6uJf2IT2Zh8 Peekaboo],Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Trivia,Like sour candy!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Trivia,[https://www.youtube.com/watch?v=fnPn6At3v28 Sour Candy],Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Trivia,Seraphine! In your area!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Trivia,Don't start now!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Trivia,[https://www.youtube.com/watch?v=oygrmJFKYZY Don't Start Now],Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Trivia,Let's cut to the feeling!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Trivia,[https://www.youtube.com/watch?v=o97_jDomyqc Cut to the Feeling],Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Trivia,I once saw dancers jumping and popping at the same time. So cool!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Trivia,[https://www.youtube.com/watch?v=pAnK1y7qjuE&ab_channel=SMTOWN Jopping],Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Trivia,You're so done!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Trivia,[https://www.youtube.com/watch?v=NoYKBAajoyo DUN DUN],Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Trivia,"Wonder if that third guy from the left ever came here... oh, wait, I need to focus!",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Trivia,"Rumors hurt more than sticks or stones. The words you say hit like bricks on bones. But like Maya and the tides, still I rise.",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Trivia,Still I Rise,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Trivia,Fighting!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,First Move,I sing to help them find themselves. The stage just makes it easier.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,First Move,Everything sings to me! I've gotta sing it all back.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,First Move,"It can't be as simple as us versus them. I know if I sing loud enough, they'll listen!",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,First Move,Wow. All these songs sound amazing. I'll bring them into harmony!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,First Move,"When I'm on stage, I feel complete. I wanna help everyone find that peace.",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,First Move,"Hello, world! I'm Seraphine, and you are beautiful!",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,First Move,Everyone's singing the same song and they don't even know it!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Moving,"Come for the show, stay for the message.",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Moving,Music helps you keep your head up.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Moving,Folks only love a reflection when it isn't theirs.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Moving,I wonder what I sound like outside my head.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Moving,"People don't always listen, but that's no reason to keep quiet.",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Moving,Joy's too quiet without sorrow on the downbeat.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Moving,Even in my dreams I hear them sing.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Moving,"It's harder to stumble on this stage, but it sure does hurt more.",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Moving,Couldn't lose the rhythm if I tried!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Moving,Hope I don't get lost in all this music!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Moving,Lookin' for a song in everything I meet!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Moving,Haven't heard a soul that wasn't at least a little raw.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Moving,Follow my voice!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Moving,Easier to hear someone else than to hear yourself.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Moving,Stage fright? Never heard of it.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Moving,You can't keep your song inside.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Moving,Everyone's got their own muse. Mine's... everyone!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Moving,Everyone fights to be heard. I'll fight to listen.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Moving,Not sure where I'm going. Can't wait to find out!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Moving,Gotta keep moving with the music!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Moving,Nothing better than a good song!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Moving,Maybe the world's not ready for me. I don't mind waiting!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Moving,Making it up as I go!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Moving,Hear the world in my voice!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Moving,Don't mistake me for my lyrics.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Moving,Gotta find the rhythm in the chaos.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Long Move,"Some songs start with a rhyme, some with a rhythm... Mine, starts with the crowd.",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Long Move,We fight for our lives every day. Every one of us.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Long Move,We get as close to death as we can to feel alive.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Long Move,"We're all looking for meaning, even after we've found it.",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Long Move,Cities have songs too. Zaun and Piltover sing together in a dazzling duet.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Long Move,"Even if I heard every song, it would never be enough.",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Long Move,"Breathe with your belly, breathe with your belly... Gah! Breathing is hard.",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Long Move,"Moods are like melodies. They go up, they go down, and sometimes, they surprise!",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Long Move,"One day, the music will stop. Better dance while you can!",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Long Move,"I have this feeling like I'm yearning for something I've lost. One day, I'll catch it in a song.",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Long Move,"For the longest time, I couldn't hear myself over the crowd. So, I made them part of me!",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Long Move,Pilties say a new idea is just seven old ones all mixed up. That's kinda how my songs work.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,First Encounter,"Wow! We've only just met, and I'm already inspired.",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,First Encounter,"I'll fight if you make me, but we could sing instead!",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,First Encounter,"Aw, how can I say anything bad about a fan? Come on, make some noise!",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,First Encounter,Can't wait to write a song about this moment!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,First Encounter,Hey! Wanna hear your song?,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,First Encounter,"Azir, lemme try. Shurima!",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,First Encounter,"Camille! Sorry, but you're the only one marching to your drum.",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,First Encounter,"No one keeps time like you, Ekko.",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,First Encounter,Such a perfect four-four! But also... so wrong!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,First Encounter,"Whoa! I can't follow your song at all, and I... love it!",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,First Encounter,"Lux, your song sounds like a rainbow!",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,First Encounter,"Wow! You sing in such color, Neeko!",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,First Encounter,"Oh, Sona, your song is so... wow!",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,First Encounter,"Hey, Vi! Wrote you a fight song. Bet you'd love it.",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Dance,Do you make carpets? Because you are cutting that rug!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Attacking,Kick it!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Attacking,How about a call and response?,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Attacking,"Oh, snap!",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Attacking,Catch that rhythm!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Attacking,Listen!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Attacking,Oh yeah!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Attacking,Sometimes music hurts.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Attacking,Don't back down!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Attacking,Hear that?,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Attacking,Let's jam!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Attacking,This beat's got a kick!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Attacking,Sing along!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Attacking,Listen to yourself!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Attacking,Pop!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Attacking,Sing it with me!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Using {{ai|High Note|Seraphine}},Kisses!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Using {{ai|High Note|Seraphine}},Dazzle 'em!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Using {{ai|High Note|Seraphine}},This one's for you!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Using {{ai|High Note|Seraphine}},Mwah!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Using {{ai|High Note|Seraphine}},Spotlight's yours!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Using {{ai|High Note|Seraphine}},Ooh yeah!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Using {{ai|High Note|Seraphine}},Oooh yeah~!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Using {{ai|Surround Sound|Seraphine}},Feelin' brave!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Using {{ai|Surround Sound|Seraphine}},The stage is yours!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Using {{ai|Surround Sound|Seraphine}},Harmonize!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Using {{ai|Surround Sound|Seraphine}},My song is yours!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Using {{ai|Surround Sound|Seraphine}},You're all breathtaking!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Using {{ai|Surround Sound|Seraphine}},You're up!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Using {{ai|Beat Drop|Seraphine}},And downbeat!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Using {{ai|Beat Drop|Seraphine}},Feel that reverb!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Using {{ai|Beat Drop|Seraphine}},Pow!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Using {{ai|Beat Drop|Seraphine}},Sit down and listen up!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Using {{ai|Beat Drop|Seraphine}},Love a captive audience!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Using {{ai|Beat Drop|Seraphine}},Double time!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Using {{ai|Encore|Seraphine}},Whole world hears me now!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Using {{ai|Encore|Seraphine}},Your turn to shine!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Kills and Objectives,Your song's gonna get stuck in my head!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Kills and Objectives,Nobody can truly silence you. Not even me.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Kills and Objectives,Thanks for listening!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Kills and Objectives,I expect an encore!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Kills and Objectives,You can't let that be your swan song.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Kills and Objectives,"One-two-three, one-two-three...",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Kills and Objectives,Was that... my first hater?,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Kills and Objectives,There's nothing we can't do together!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Other Gameplay,Runnin' out of steam!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,],Could use a partner for this next verse!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,],Careful! Let's play it slow!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,],Huh. My audience disappeared.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,],Headin' your way. Get ready to rock!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,{{si|Recall}},That's the end of this performance. Encore's comin' up!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,{{si|Recall}},You've all been a wonderful audience. Thank you!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,{{si|Recall}},"Next time, I wanna see all of you on stage!",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Death,Show's not over...,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Death,Keep singing...!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Death,Not a fan...,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Death,"Could've been worse. Could've, um... forgotten the words.",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Death,Tough crowd! Maybe it's time to change my tune.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Death,Ready to sing again!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Death,"All right, Sera, no big deal. Pretend it's a rehearsal.",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Death,Hm... Think they wanna hear more? Of course they do!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Death,Gonna write a kicker out of that one.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Sound Effects,voice,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,,Sound Effects,music,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,First Move,Remember. You've dreamed of performing live. You've got this!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,First Move,First test-run of this stage. Hope it all goes well!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,First Move,The music here sounds so... magical! I'm sure I'll get lots of inspiration.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Indie,First Move,"Whoa, is this a huge open forest? I wonder how my voice will sound!",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Rising Star,First Move,This is more than a solo debut. It's one step closer to my dream come true.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Rising Star,First Move,"Look out, world! I'm here to show you what I can do!",Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Rising Star,First Move,C'mon! We gotta give the performance of a lifetime.,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Rising Star,First Move,I made some touchups to my stage. Let's give it a whirl!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
16.3.1,147,Seraphine,Seraphine,Classic,KDA ALL OUT Superstar,First Move,Remember Ahri's advice. Stars shine with their own light. I've got this!,Seraphine/LoL/Audio,Piltover,Zaun/Piltover ties; usually grouped with Piltover
